,Name,location,url,Founder Name,,,,,,,,,url
1067,CHR Managed Services,"Houston, TX",https://chrmanagedservices.com/,,,,,,,,,,
1068,LeedsSource LLC,"Stoughton, MA",http://www.leedssource.com,,,,,,,,,,
1069,"iFeeltech, INC.","Miami, FL",https://ifeeltech.com,,,,,,,,,,
1070,eMudhra,"Franklin Township, NJ",https://www.emudhra.com,,,,,,,,,,
1071,FusionTek,"Kirkland, WA",http://www.fusiontek.com/,,,,,,,,,,
1072,Bytecafe Consulting,"Indianapolis, IN",http://www.bytecafe.net/,,,,,,,,,,
1073,FullScope IT,"Gilbert, AZ",https://www.fullscopeit.com/,,,,,,,,,,
1074,"Interphase Systems, Inc.","Blue Bell, PA",https://www.interphasesystems.com/,,,,,,,,,,
1075,"Liberty Technology Advisors, Inc.","Deerfield, IL",https://ltadvisors.com/,,,,,,,,,,
1076,Demand IQ,"Denver, CO",http://demand-iq.com,,,,,,,,,,
1077,ALCON DTS,"Austin, TX",https://alcondts.com,,,,,,,,,,
1078,Brain Studioz,"San Francisco, CA",https://brainstudioz.com,,,,,,,,,,
1079,Idea2Form,"Oakland, CA",https://idea2form.com,,,,,,,,,,
1080,Denver Devshop,"Denver, CO",http://DenverDevshop.com,,,,,,,,,,
1081,IQ Technology Solutions,"Reno, NV",https://www.iqisit.com/,,,,,,,,,,
1082,Parkway Tech,"Winston-Salem, NC",https://www.parkwaytech.com/,,,,,,,,,,
1083,The Business Edit,"Tampa, FL",https://www.sheadvisors.com/,,,,,,,,,,
1084,Cycrest Systems,"Spokane, WA",https://www.cycrest.com/,,,,,,,,,,
1085,Maxwell IT,"Seattle, WA",https://maxwellit.com/,,,,,,,,,,
1086,MSRcosmos LLC,"Stockton, CA",https://www.msrcosmos.com/,,,,,,,,,,
1087,Solutions Group,"Naperville, IL",https://www.usa.com/,,,,,,,,,,
1088,Nova,"Denver, CO",http://novaagency.io,,,,,,,,,,
1089,Navisite,"Andover, MA",https://www.navisite.com/,,,,,,,,,,
1090,Compunnel Digital,"Plainsboro Township, NJ",https://www.compunneldigital.com/,,,,,,,,,,
1091,Forcepoint,"Austin, TX",https://www.forcepoint.com/,,,,,,,,,,
1092,Mocana Corporation,"San Francisco, CA",https://www.mocana.com/,,,,,,,,,,
1093,The Chertoff Group,"Washington, DC",http://chertoffgroup.com,,,,,,,,,,
1094,Core Security,"Roswell, GA",https://www.coresecurity.com/,,,,,,,,,,
1095,Protiviti,"San Francisco, CA",https://www.protiviti.com,,,,,,,,,,
1096,Ness Digital Engineering,"Teaneck, NJ",https://www.ness.com/,,,,,,,,,,
1097,DP Solutions,"Columbia, MD",https://www.dpsolutions.com/,,,,,,,,,,
1098,SouthTech,"Sarasota, FL",https://www.southtech.com/,,,,,,,,,,
1099,Onapsis Inc.,"Boston, MA",https://www.onapsis.com/,,,,,,,,,,
1100,Executech,"South Jordan, UT",https://www.executech.com/,,,,,,,,,,
1101,CompuCom Systems Inc,"Fort Mill, SC",https://smb.compucom.com/?utm_source=clutch&utm_medium=referral&utm_campaign=MITaaS,,,,,,,,,,
1102,IT Authorities,"Tampa, FL",http://www.itauthorities.com,,,,,,,,,,
1103,SunRiver IT Partners,"Franklin, TN",https://www.sunriverit.com/,,,,,,,,,,
1104,Inception Network Strategies,"Franklin, TN",https://www.inceptionnet.com/,,,,,,,,,,
1105,"Cole Informatics, LLC","Parsons, KS",https://www.coleinformatics.com/,,,,,,,,,,
1106,"rocketwise, inc.","Knoxville, TN",https://www.rocketwise.com/,,,,,,,,,,
1107,Computer Consulting Services,"Jackson, TN",http://www.ccsi.me/,,,,,,,,,,
1108,"One Call Telecom, LLC","Memphis, TN",http://askonecall.com/,,,,,,,,,,
1109,"Tower Ventures Holdings, LLC","Memphis, TN",https://www.towerventures.com/,,,,,,,,,,
1110,"Mitech Partners, LLC","Nashville, TN",http://mitechpartners.com/,,,,,,,,,,
1111,Trueonefix Computer Repair Service,"Tampa, FL",https://trueonefix.com,,,,,,,,,,
1112,Ribbonfalls,"San Mateo, CA",https://ribbonfalls.com,,,,,,,,,,
1113,Improve & Grow,"Lancaster, PA",https://cloudcomgroup.net/,,,,,,,,,,
1114,Redrock Technology Group,"Sandy, UT",https://www.redrocktg.com,,,,,,,,,,
1115,42 Inc,"Berkeley, CA",http://www.42inc.com/index.php,,,,,,,,,,
1116,Aldridge,"Houston, TX",https://aldridge.com,,,,,,,,,,
1117,Bay Dynamics,"San Francisco, CA",https://baydynamics.com/,,,,,,,,,,
1118,TeamLogic IT,"Sacramento, CA",https://local.teamlogicit.com/sacramentoca528/,,,,,,,,,,
1119,"Sanapptx, LLC","Plano, TX",https://sanapptx.com/,,,,,,,,,,
1120,Cambium Data Inc.,"Omaha, NE",https://www.cambiumdata.com/,,,,,,,,,,
1121,Techtopia,"Mesa, AZ",https://techtopia.co,,,,,,,,,,
1122,Devco,"Miramar, FL",https://en.devco.com.co/,,,,,,,,,,
1123,Batshub,"Boca Raton, FL",http://www.batshub.com,,,,,,,,,,
1124,Corporate Technologies Group,"Hudson, OH",https://ctgusa.net/contact-us/,,,,,,,,,,
1125,Key Information Systems,"Agoura Hills, CA",https://www.keyinfo.com/,,,,,,,,,,
1126,DynTek,"Newport Beach, CA",http://www.dyntek.com/,,,,,,,,,,
1127,Smartbridge,"Houston, TX",https://smartbridge.com/,,,,,,,,,,
1128,Veritis Group Inc,"Irving, TX",https://www.veritis.com/,,,,,,,,,,
1129,Advance2000 Inc.,"Buffalo, NY",http://www.advance2000.com/,,,,,,,,,,
1130,Centroid,"Troy, MI",https://www.centroid.com/,,,,,,,,,,
1131,Crossfuze,"Golden Valley, MN",https://crossfuze.com/contact-us/,,,,,,,,,,
1132,Pynical Inc.,"Nashville, TN",http://www.pynical.com/,,,,,,,,,,
1133,ATA Technologies,"Jackson, TN",http://www.atacpatech.net/,,,,,,,,,,
1134,"Simplify Technology, LLC","Columbia, TN",http://www.simplifytech.com/,,,,,,,,,,
1135,"i4C Solutions, LLC","Knoxville, TN",http://i4csolutions.com/,,,,,,,,,,
1136,"Metis Technology, LLC","Nashville, TN",http://www.metistechnology.com,,,,,,,,,,
1137,Tailored Networks,"Jackson, TN",https://www.tailorednetworks.com/,,,,,,,,,,
1138,Infinity Solutions,"Phoenix, AZ",https://infinitydatatel.com/contact-us/,,,,,,,,,,
1139,Litzia,"Bellingham, WA",https://litzia.com,,,,,,,,,,
1140,United Technology Group,"Duluth, GA",http://www.utgsolutions.com,,,,,,,,,,
1141,ESI - Eminent Solutions Integration,"Miami, FL",https://www.esiteledata.com,,,,,,,,,,
1142,ForceIQ,"Chicago, IL",https://www.cloudforceiq.com/,,,,,,,,,,
1143,Boxygen Managed IT Support and Voip Services,"Boca Raton, FL",https://boxygencorp.com/,,,,,,,,,,
1144,Legal Field IT Specialists LLC,"Atlanta, GA",https://www.lfits.com,,,,,,,,,,
1145,Chandlercg LLC,"Washington, DC",https://chandlercginnovations.com/,,,,,,,,,,
1146,Object CTalk Inc.,"King of Prussia, PA",https://www.octalk.com/index.html,,,,,,,,,,
1147,Ignitec Inc,"Sterling, VA",https://ignitecinc.com/,,,,,,,,,,
1148,Adamant Systems,"Irvine, CA",http://adamantsystems.com/,,,,,,,,,,
1149,Expert Computer Solutions,"Houston, TX",https://www.ecsoffice.com/,,,,,,,,,,
1150,Stafford Associates,"Setauket- East Setauket, NY",https://stafford-it.com,,,,,,,,,,
1151,Business Integra Inc,"Bethesda, MD",https://www.businessintegra.com,,,,,,,,,,
1152,Sagiss,"Irving, TX",https://www.sagiss.com,,,,,,,,,,
1153,BDS Tech Solutions,"Atlanta, GA",https://bdstechsolutions.com,,,,,,,,,,
1154,Column Technologies,"Lombard, IL",https://www.columnit.com/,,,,,,,,,,
1155,iCorps Technologies,"Boston, MA",https://www.icorps.com/,,,,,,,,,,
1156,Enabling Technologies,"Bonita Springs, FL",http://www.enablingtechcorp.com,,,,,,,,,,
1157,DYOPATH,"Cypress, TX",http://www.dyopath.com,,,,,,,,,,
1158,Ease Technologies,"Columbia, MD",https://www.easetech.com/,,,,,,,,,,
1159,Trapp Technology,"Phoenix, AZ",https://trapptechnology.com,,,,,,,,,,
1160,First National Technology Solutions,"Omaha, NE",https://www.fnts.com/,,,,,,,,,,
1161,Skyline Technology Solutions,"Glen Burnie, MD",https://www.skylinenet.net/,,,,,,,,,,
1162,Dynamic Quest - Managed IT Services,"Greensboro, NC",https://dynamicquest.com/,,,,,,,,,,
1163,Zivaro,"Denver, CO",https://zivaro.com/,,,,,,,,,,
1164,ProSys Information Systems,"Norcross, GA",https://www.prosysis.com/,,,,,,,,,,
1165,Midwest Cloud Computing,"Omaha, NE",https://midcloudcomputing.com/,,,,,,,,,,
1166,"Ubisec Systems, Inc.","Brea, CA",http://www.ubisec.com,,,,,,,,,,
1167,Tarrytech Computer Consultants,"Elmsford, NY",http://www.tarrytech.com/,,,,,,,,,,
1168,"Titan Technologies, LLC","Freehold, NJ",https://www.timefortitan.com/,,,,,,,,,,
1169,Xact I.T. Solutions,"Evesham, NJ",https://www.xitx.com/,,,,,,,,,,
1170,X-Centric IT Solutions,"Brookfield, WI",https://www.x-centric.com,,,,,,,,,,
1171,PropelU4Ward,"Temperance, MI",https://propelu4ward.com/,,,,,,,,,,
1172,Cal Net Technology Group,"Los Angeles, CA",https://www.calnettech.com/,,,,,,,,,,
1173,3GC Group,"Los Angeles, CA",https://www.3gcgroup.com/,,,,,,,,,,
1174,The Lloyd Group Inc.,"Princeton, NJ",http://www.lloydgroup.com/,,,,,,,,,,
1175,B2B Technologies,"Atlanta, GA",https://www.b2btech.com/Pages/default.aspx,,,,,,,,,,
1176,Helion Automotive Technologies,"Lutherville-Timonium, MD",https://heliontechnologies.com/,,,,,,,,,,
1177,ChinaNetCloud,"Sunnyvale, CA",https://www.chinanetcloud.com/en/,,,,,,,,,,
1178,True Digital Security,"Tulsa, OK",https://truedigitalsecurity.com,,,,,,,,,,
1179,Jelecos,"Omaha, NE",https://jelecos.com/,,,,,,,,,,
1180,"CRI Advantage, Inc.","Boise, ID",https://criadvantage.com/,,,,,,,,,,
1181,QuickFMS,"Newport Beach, CA",https://www.quickfms.com/,,,,,,,,,,
1182,ideahash,"Brooklyn, NY",http://ideahash.co,,,,,,,,,,
1183,Avnet,"Phoenix, AZ",https://www.avnet.com/wps/portal/us,,,,,,,,,,
1184,GO4 Technologies,"Miami, FL",https://go4technologies.com/,,,,,,,,,,
1185,SIP Oasis,"Hoover, AL",https://www.sipoasis.com,,,,,,,,,,
1186,Cloudforce,"Oxon Hill, MD",https://www.gocloudforce.com,,,,,,,,,,
1187,6D Global Technologies,"New York, NY",http://6dglobal.com,,,,,,,,,,
1188,Best IT Providers,"Miami, FL",https://bestitproviders.com/,,,,,,,,,,
1189,ServoPlex IT,"Knoxville, TN",https://www.servoplex.com/,,,,,,,,,,
1190,Technology Crossing IT Solution,"Dallas, TX",https://tcisinc.biz,,,,,,,,,,
1191,Onetech360 IT Support,"New York, NY",https://onetech360.com/,,,,,,,,,,
1192,Architecting Innovation,"Dallas, TX",https://www.theaiteam.com/,,,,,,,,,,
1193,ITinspired,"Baton Rouge, LA",http://itinspired.com,,,,,,,,,,
1194,Netrix IT,"Eagan, MN",https://www.netrixit.com/,,,,,,,,,,
1195,"Delaney Computer Services, Inc.","Mahwah, NJ",https://www.dcsny.com/,,,,,,,,,,
1196,MBM Technology Solutions,"Troy, MI",https://www.mbmsolutions.com/,,,,,,,,,,
1197,Unbound Digital,"Johnson City, TN",https://www.unbounddigital.net,,,,,,,,,,
1198,Truewater,"Houston, TX",http://www.truewater.com/,,,,,,,,,,
1199,"Forte Systems, Inc","Walnut Creek, CA",http://www.forte-systems.com/,,,,,,,,,,
1200,The Baer Group,"Atlanta, GA",https://www.baergroup.com/,,,,,,,,,,
1201,"Entre Technology Services, LTD","Billings, MT",https://www.entremt.com/contact-us/missoula-mt-office/,,,,,,,,,,
1202,InfiNet Solutions,"Omaha, NE",https://www.omahait.com/,,,,,,,,,,
1203,Symplexity,"Fort Wayne, IN",https://symplexity.com/,,,,,,,,,,
1204,"DecisivEdge, LLC","Newark, DE",https://www.decisivedge.com/,,,,,,,,,,
1205,CTaccess Inc.,"Elm Grove, WI",https://www.ctaccess.com/,,,,,,,,,,
1206,Straight Edge Technology,"Corpus Christi, TX",https://www.straightedgetech.com/,,,,,,,,,,
1207,CM3 Building Solutions,"Fort Washington, PA",https://cm3inc.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,,,,,,,,
1208,S-NET Communications,"Schaumburg, IL",https://www.snetconnect.com/,,,,,,,,,,
1209,"TechnoGen, Inc.","Chantilly, VA",https://www.technogeninc.com/,,,,,,,,,,
1210,B.E.A.T. LLC,"San Antonio, TX",https://beatllc.com/,,,,,,,,,,
1211,"The Ventura Group, Inc","Ashburn, VA",https://www.theventuragroup.com/,,,,,,,,,,
1212,Matrix Integration,"Jasper, IN",https://www.matrixintegration.com/,,,,,,,,,,
1213,ISOutsource,"Bothell, WA",https://www.isoutsource.com/contact-us/,,,,,,,,,,
1214,Abidance Consulting,"Missouri City, TX",https://www.abidancetx.com,,,,,,,,,,
1215,Fluid IT Services,"Plano, TX",https://www.fluiditservices.com,,,,,,,,,,
1216,Fulton May Solutions,"Chicago, IL",http://fultonmay.com/,,,,,,,,,,
1217,GEM Technologies,"New York, NY",https://gemtechnologies.net/,,,,,,,,,,
1218,Warner Connect,"Minneapolis, MN",http://www.warnerconnect.com/,,,,,,,,,,
1219,KRS IT Consulting LLC,"Clifton, NJ",http://www.krsitconsulting.com,,,,,,,,,,
1220,Qnectus,"Newark, DE",http://www.qnectus.com,,,,,,,,,,
1221,Design IT Solutions,"Spokane, WA",https://www.designitsolutions.com/,,,,,,,,,,
1222,Prestige Computer Solutions,"Warner Robins, GA",https://www.prestigecomputersolutions.com,,,,,,,,,,
1223,Venatôre,"Tampa, FL",http://www.venatore.com,,,,,,,,,,
1224,LightPoint Corporation,"Portland, OR",https://www.lightpointnw.com/,,,,,,,,,,
1225,Micro Solutions,"Addison, NY",https://www.micro-solutions.net/,,,,,,,,,,
1226,Big Water Technologies,"Southfield, MI",http://www.bigwatertech.com/,,,,,,,,,,
1227,Primary Support Solutions Inc (ATSG),"Briarcliff Manor, NY",http://www.primarysupport.com/,,,,,,,,,,
1228,Wangsu,"Santa Clara, CA",http://en.wangsu.com/Home,,,,,,,,,,
1229,Tallgrass Technologies,"Lenexa, KS",https://tallgrasstech.com/,,,,,,,,,,
1230,PCPlus Networks,"Lawrenceville, GA",https://www.pcplusnetworks.com,,,,,,,,,,
1231,simpleroute,"South Burlington, VT",https://simpleroute.com/,,,,,,,,,,
1232,"Next Phase Solutions and Services, Inc.","Columbia, MD",https://npss-inc.com/,,,,,,,,,,
1233,JS Computek LLC,"Columbia, MO",https://www.jscomputek.com,,,,,,,,,,
1234,Cloud339 Cloud Service Provider,"Denver, CO",https://www.cloud339.com/,,,,,,,,,,
1235,"AMSYS Innovative Solutions, LLC","Houston, TX",http://www.amsysis.com,,,,,,,,,,
1236,MPA Networks,"Belmont, CA",http://www.mpa.com/,,,,,,,,,,
1237,Auxiom,"Rochester, MI",https://auxiom.com/,,,,,,,,,,
1238,Websoft Depot,"Carlsbad, CA",https://websoftdepot.com/,,,,,,,,,,
1239,"AvTek Solutions, Inc.","Allen, TX",https://www.avteksolutions.com/,,,,,,,,,,
1240,ADAPTURE,"Atlanta, GA",https://www.adapture.com/,,,,,,,,,,
1241,Orion Technology Services,"Atlanta, GA",http://www.oriontech.com/,,,,,,,,,,
1242,Zen Technology Solutions,"Greenwood Village, CO",https://www.zentechnologysolutions.com,,,,,,,,,,
1243,NAKA Tech,"Hauppauge, NY",https://nakatech.com/,,,,,,,,,,
1244,BrightWire Networks,"Olympia, WA",http://www.brightwirenetworks.com/,,,,,,,,,,
1245,IntelligIS,"Peachtree Corners, GA",http://www.intelligis.com/,,,,,,,,,,
1246,DME Computer Services,"Omaha, NE",https://www.dmeomaha.com/,,,,,,,,,,
1247,ReadyNetworks,"Evanston, IL",http://www.readynetworks.com,,,,,,,,,,
1248,DedicatedIT,"Palm Beach Gardens, FL",http://www.dedicatedit.com,,,,,,,,,,
1249,Insight Technologies,"Grand Forks, ND",https://www.greatinsight.com/,,,,,,,,,,
1250,vCloud Tech,"Rolling Hills Estates, CA",https://www.vcloudtech.com,,,,,,,,,,
1251,Superior Managed IT,"Arden Hills, MN",https://www.superiormanagedit.com/contact-us/,,,,,,,,,,
1252,Simplified IT Consulting,"Los Angeles, CA",https://www.siconsllc.com,,,,,,,,,,
1253,Innover Consulting,"Houston, TX",http://Innoverconsulting.com,,,,,,,,,,
1254,BaishanCloud,"Bellevue, WA",https://en.baishancloud.com/,,,,,,,,,,
1255,Creoal Consulting LLC,"Bethesda, MD",http://www.creoal.com,,,,,,,,,,
1256,ADEPT TALENT ACQUISITION,"Irving, TX",http://www.adeptconsultants.com,,,,,,,,,,
1257,"Network Technologies, Inc.","Olathe, KS",http://www.networktech.com/,,,,,,,,,,
1258,UNITY Tek Systems,"Indianapolis, IN",https://www.unity-tek.com,,,,,,,,,,
1259,IST Services & Communications,"Normandy, TN",https://istservices.com/,,,,,,,,,,
1260,Cosmic Software Technology,"Princeton, NJ",https://www.cosmic-usa.com/,,,,,,,,,,
1261,CSS Federal,"Washington, DC",https://www.cssfederal.com/,,,,,,,,,,
1262,Lemington Consulting,"Jacksonville, FL",https://www.lemingtonit.com,,,,,,,,,,
1263,Matrixforce,"Tulsa, OK",https://www.matrixforce.com,,,,,,,,,,
1264,MRE Consulting,"Houston, TX",http://www.mre-consulting.com/,,,,,,,,,,
1265,Heinz Marketing,"Redmond, WA",http://www.HeinzMarketing.com,,,,,,,,,,
1266,Mount Airey Group,"Annandale, VA",https://www.mountaireygroup.com/,,,,,,,,,,
1267,PSM Partners,"Chicago, IL",https://www.psmpartners.com/,,,,,,,,,,
1268,Creatio,"Boston, MA",https://www.creatio.com/,,,,,,,,,,
1269,Datalink Networks Inc.,"Santa Clarita, CA",https://www.datalinknetworks.net/,,,,,,,,,,
1270,Centarus,"San Francisco, CA",http://www.centarus.co,,,,,,,,,,
1271,vTech Solution Inc,"Washington, DC",https://vtechsolution.com/,,,,,,,,,,
1272,KAMIND,"Lake Oswego, OR",http://www.kamind.com/,,,,,,,,,,
1273,PTG [Palmetto Technology Group],"Greenville, SC",http://www.palmettotg.com/,,,,,,,,,,
1274,The Comtel Group,"Irvine, CA",https://www.TheComtelGroup.com,,,,,,,,,,
1275,"Clearlink IT, LLC","Bountiful, UT",https://www.clearlinkit.com/,,,,,,,,,,
1276,"KITC, LLC, 8(a) Certified","Arlington, VA",https://kitcllc.com/,,,,,,,,,,
1277,SuperiorSolutions,"Duluth, GA",http://superiorsolution.com/,,,,,,,,,,
1278,Rojoli Services,"Peachtree Corners, GA",https://www.rojoli.com,,,,,,,,,,
1279,"Blue Collar Computing, Inc.","Arlington Heights, IL",https://www.bluecollarcomp.com/,,,,,,,,,,
1280,W3DATA,"Oro Valley, AZ",https://www.w3data.cloud/,,,,,,,,,,
1281,Monreal IT,"Wickliffe, OH",https://www.monrealit.com/,,,,,,,,,,
1282,ITG Cloud,"North Haven, CT",https://itgcloud.com/,,,,,,,,,,
1283,TechPulse,"New York, NY",https://techpulsellc.com/,,,,,,,,,,
1284,Ashby Communications,"Roseville, CA",https://www.ashbycommunications.com,,,,,,,,,,
1285,Northstar Technologies,"Los Angeles, CA",http://www.choosenorthstar.com/,,,,,,,,,,
1286,Vision Technologies,"Glen Burnie, MD",https://www.visiontechnologies.com/,,,,,,,,,,
1287,Access One,"Chicago, IL",https://www.accessoneinc.com/?utm_source=clutch.co&utm_medium=referral&utm_campaign=directory,,,,,,,,,,
1288,Milestone Technologies Inc,"Fremont, CA",https://milestone.tech,,,,,,,,,,
1289,MadWolf Technologies,"Washington, DC",http://www.madwolf.com/,,,,,,,,,,
1290,SDI Presence,"Chicago, IL",http://www.sdipresence.com,,,,,,,,,,
1291,CalTech,"San Angelo, TX",http://www.caltech.com/?utm_source=clutch.co&utm_medium=referral,,,,,,,,,,
1292,STRATIS SYSTEMS,"Lehi, UT",https://getstratis.com,,,,,,,,,,
1293,Equilibrium IT Solutions,"Chicago, IL",http://eqinc.com/,,,,,,,,,,
1294,"ACP Technologies, Inc.","West Seneca, NY",https://acp.us.com/,,,,,,,,,,
1295,Universal Connectivity,"West Hartford, CT",https://www.universalconnectivity.com/,,,,,,,,,,
1296,"JDL Technologies, Inc.","Fort Lauderdale, FL",http://www.jdltech.com/,,,,,,,,,,
1297,Intelligent Technical Solutions,"Las Vegas, NV",https://www.itsasap.com/,,,,,,,,,,
1298,High Touch Technologies,"Lenexa, KS",https://hightouchtechnologies.com/,,,,,,,,,,
1299,DominionTech Computer Services,"Williston, VT",https://www.dominiontech.com/,,,,,,,,,,
1300,Anchor Network Solutions,"Lone Tree, CO",http://www.anchornetworksolutions.com/,,,,,,,,,,
1301,eGuard Technology Services,"Washington, DC",https://www.eguardtech.com/,,,,,,,,,,
1302,SYSUSA Inc,"Manassas, VA",https://sysusa.com,,,,,,,,,,
1303,SOHO Solutions Inc,"Glendale, NY",https://sohosolutionsinc.com,,,,,,,,,,
1304,Ecognition Labs,"Irvine, CA",https://www.ecognitionlabs.com,,,,,,,,,,
1305,Knights of Bytes,"Omaha, NE",https://www.knightsofbytes.com/,,,,,,,,,,
1306,Agile Technical Services Inc,"Tacoma, WA",https://www.agiletechs.com/,,,,,,,,,,
1307,Integotec,"Roseburg, OR",https://integotec.com,,,,,,,,,,
1308,Smasm Technologies,"Suwanee, GA",https://www.smasmtech.com/,,,,,,,,,,
1309,Clarity Ventures,"Austin, TX",http://www.clarity-ventures.com/portfolio,,,,,,,,,,
1310,Liberty Technology,"Griffin, GA",http://libertytech.net/,,,,,,,,,,
1311,"Stored Technology Solutions, Inc.","Queensbury, NY",https://www.storedtech.com/,,,,,,,,,,
1312,Darby Consulting,"Houston, TX",https://darbyconsulting.com/,,,,,,,,,,
1313,Makios Technology,"El Paso, TX",https://www.makios.com,,,,,,,,,,
1314,"Carolina Software As a Service, Inc.","Campobello, SC",http://www.csaas.com/Pages/Default.aspx,,,,,,,,,,
1315,Creative IT,"Kernersville, NC",https://www.creativeit.com/,,,,,,,,,,
1316,NetForward Corp.,"Racine, WI",http://www.netforward.net,,,,,,,,,,
1317,Cywest Communications,"Lake Forest, CA",https://www.cywest.com/,,,,,,,,,,
1318,Plumlogix (MBE Salesforce Partner),"Allentown, PA",https://plumlogix.com/,,,,,,,,,,
1319,Velo IT Group,"Dallas, TX",https://www.velomethod.com/,,,,,,,,,,
1320,"Data Evolution, LLC","Woburn, MA",http://www.dataev.com/,,,,,,,,,,
1321,Ener Systems,"Covington, LA",http://www.enersystems.com,,,,,,,,,,
1322,"Choice Technology Group, LLC","White Marsh, MD",https://www.choicetg.com,,,,,,,,,,
1323,CTN Solutions,"Blue Bell, PA",http://www.ctnsolutions.com/,,,,,,,,,,
1324,LookingPoint,"Pleasant Hill, CA",http://www.lookingpoint.com/,,,,,,,,,,
1325,Lighthouse Technology Partners,"Greenwich, CT",https://www.greenwichltp.com/,,,,,,,,,,
1326,Lantium,"Blue Bell, PA",http://www.lantium.com,,,,,,,,,,
1327,Steady Networks,"Santa Fe, NM",https://www.steadynetworks.com/,,,,,,,,,,
1328,ITonDemand,"Ocala, FL",https://www.ITonDemand.com,,,,,,,,,,
